line_item_id	jee3_metric_score_id	spar2_metric_score_id	hepr_metric_score_id	requirement	action	unit_cost	unit	description	administrative_level	global_health_emergency_corps_level	cost_type	custom_multiplier_1	custom_multiplier_1_units	custom_multiplier_2	custom_multiplier_2_units	relevant_references	optional_cost	notes_assumptions
166aeff5-12fe-459c-9e56-7b0f5c47e31c	JEE3.R1.1.4	NA	HEPR.CS1.1.4	Manage national and subnational risk data	"Dedicated team of data engineers, analysts, and geospatial experts to manage national and subnational risk data collected and generated during risk assessments"	Annual salary 2 (mid) plus overhead (60.0%)	per year	Software for use by one data engineer and one analyst with geospatial modeling experience to help manage and share data collected during intermediate area risk assessments	Intermediate	Health emergency corps	Recurring	2	licenses			JEE 3.0	FALSE	"footnote: Contingency plans for specific hazards scenarios, define and organize actions that would need to be taken during the first phase of an emergency as well as those actions that need to be immediately initiated to ensure 1) countries can mitigate the impact of these identified risks as well as 2) countries have systems, procedures and resources in place to swiftly respond should these risks become emergencies. Contingency plans are linked with all hazards emergency response plans and need to be tested (for validation)."
41849bb9-cb8d-4268-87f3-7e60b0fc329d	JEE3.R1.1.4	NA	NA	Evaluate readiness and/or contingency plans	"Independent consultant to review, test, and/or validate readiness and/or contingency plans"	Consultant fees (daily)	per day	"Support for 60 days of effort from an international expert consultant to review, test, and/or validate readiness and/or contingency plans"	National	Health emergency corps	One-time	60	days			JEE 3.0	FALSE	footnote: Contingency plans are linked with all hazards emergency response plans and need to be tested (for validation).
88873512-0109-4baa-9cba-947111280529	JEE3.R1.1.4	NA	NA	Evaluate readiness and/or contingency plans	"Independent consultant to review, test, and/or validate readiness and/or contingency plans"	International travel	per day	"Travel for an international expert consultant to review, test, and/or validate readiness and/or contingency plans"	National	Health emergency corps	One-time	1	trip			JEE 3.0	FALSE	footnote: Contingency plans are linked with all hazards emergency response plans and need to be tested (for validation).
e4dd7f11-38bb-40f5-889a-6d49b49a36d0	JEE3.R1.1.4	NA	HEPR.CS1.1.4	Conduct risk mapping and vulnerability assessment at the community level	Support for local community leaders to conduct risk mapping and vulnerability assessment at the community level	Annual salary 2 (mid) plus overhead (60.0%)	per year	Salary support for  local community leaders to conduct risk mapping and vulnerability assessment at the community level (1 month effort/year)	Local	National public health and emergency workforce	Recurring	0.083	FTE			JEE 3.0	FALSE	Technical question: Are risk mapping and vulnerability assessment conducted at community level?; Assume community already has a dedicated vehicle that can be accessed as needed for one-off visits (<1 month/year)
f4dd7f11-38bb-40f5-889a-6d49b49a36d0	JEE3.R1.1.4	NA	HEPR.CS1.1.4	Conduct risk mapping and vulnerability assessment at the community level	Support for local community leaders to conduct risk mapping and vulnerability assessment at the community level	Standard software license	per year	Data entry and analysis tools for local community leaders to conduct risk mapping and vulnerability assessment at the community level (1 month effort/year)	Local	National public health and emergency workforce	Recurring	1	license			JEE 3.0	FALSE	Technical question: Are risk mapping and vulnerability assessment conducted at community level?; Assume community already has a dedicated vehicle that can be accessed as needed for one-off visits (<1 month/year)
f5cd1ff4-e6c8-44dd-a532-5dee47caba1f	JEE3.R1.1.4	NA	HEPR.CS1.1.4	Conduct risk mapping and vulnerability assessment at the community level	Support for local community leaders to conduct risk mapping and vulnerability assessment at the community level	Meeting - Small	per year	"Community meetings to solicit community feedback on risks and vulnerabilities at the local level, across sectors"	Local	National public health and emergency workforce	Recurring	1	day	2	meetings	JEE 3.0	FALSE	Technical question: Are risk mapping and vulnerability assessment conducted at community level?
ncbaab14-58a6-433c-8510-8aa193705aba	NA	NA	HEPR.ACM.5.2.2	"Link vulnerability assessments to broader national frameworks of risk reduction (e.g., Sendai Framework for Disaster Risk Reduction including climate and economic risks)"	"Risk management expert to help link vulnerability assessments to broader national frameworks of risk reduction (e.g., Sendai Framework for Disaster Risk Reduction including climate and economic risks)"	Annual salary 2 (mid) plus overhead (60.0%)	per year	"Salary support for risk management expert to help link vulnerability assessments to broader national frameworks of risk reduction (e.g., Sendai Framework for Disaster Risk Reduction including climate and economic risks)"	National	Interoperable surge deployment	One-time	0.25	FTE			HEPR	FALSE	
nmbaab14-58a6-433c-8510-8aa193705aba	NA	NA	HEPR.ACM.5.2.2	"Link vulnerability assessments to broader national frameworks of risk reduction (e.g., Sendai Framework for Disaster Risk Reduction including climate and economic risks)"	"Risk management expert to help link vulnerability assessments to broader national frameworks of risk reduction (e.g., Sendai Framework for Disaster Risk Reduction including climate and economic risks)"	Specialized computer software license	per year	"Software for use by risk management expert to help link vulnerability assessments to broader national frameworks of risk reduction (e.g., Sendai Framework for Disaster Risk Reduction including climate and economic risks)"	National	Interoperable surge deployment	One-time	1	license			HEPR	FALSE	
47abb5b4-6370-42fa-abe5-baa0cafb5132	JEE3.R1.2.2	SPAR2.C7.2.2	HEPR.ACM.5.3.2	Draft national PHEOC handbook with basic content	Emergency operations expert to draft national PHEOC handbook with basic content including references to relevant information contained in knowledge management systems or other readily available reference materials	Annual salary 2 (mid) plus overhead (60.0%)	per year	Salary support for national emergency operations expert to draft national PHEOC handbook with basic content	National	Interoperable surge deployment	One-time	1	FTE			JEE 3.0	FALSE	"From JEE footnote: ""A PHEOC handbook (also referred to as a PHEOC manual, PHEOC guide, or PHEOC plan) is described in the “WHO’s Framework for a PHEOC”. For the purpose of this indicator, a PHEOC handbook with basic content refers to a description of the structure, functions and procedures necessary for operating the PHEOC; this includes the necessary forms, role descriptions and SOPs for activating, operating and deactivating the PHEOC. A PHEOC handbook with full content refers to the addition of the full collection of plans, SOPs, and descriptions of the core components of the PHEOC as described in the “WHO’s Framework for a PHEOC”. (Note that the various plans and procedures may be incorporated directly into the handbook or referenced in the handbook as separate documents)."""
f937d739-aed5-4ce7-a31d-82e3306afe99	JEE3.R1.2.2	SPAR2.C7.2.2	HEPR.ACM.5.3.4	Designate facility for national PHEOC (ad hoc)	Designate a facility (can be ad hoc) for a national PHEOC	Annual salary 2 (mid) plus overhead (60.0%)	per year	"Salary support for a national-level employee to review potential locations and identify a facility that can be used, including on an ad hoc basis, as a national PHEOC"	National	Health emergency corps	One-time	0.25	FTE			JEE 3.0	FALSE	Assume permanent location is costed for a score of '3'
f79ed33d-0d30-4064-8ddf-66e1a49d2f46	JEE3.R1.2.2	SPAR2.C7.2.2	HEPR.ACM.5.3.4	Designate facility for national PHEOC (ad hoc)	Designate a facility (can be ad hoc) for a national PHEOC	Annual salary 2 (mid) plus overhead (60.0%)	per year	"Salary support for a legal expert to draft and review contracts, as needed, to enable access to an ad hoc PHEOC facility as needed"	National	Health emergency corps	One-time	0.083	FTE			JEE 3.0	FALSE	Assume permanent location is costed for a score of '3'
21d553bf-803d-41f4-afbe-d642e9cf5376	JEE3.R1.2.2	SPAR2.C7.2.3	HEPR.ACM.5.3.4	Establish 24/7 PHEOC point of contact to guide response	Human resources professional to recruit and hire PHEOC staff and manager	Annual salary 2 (mid) plus overhead (60.0%)	per year	Salary of a human resources professional to recruit and hire PHEOC staff and manager	National	Health emergency corps	One-time	0.25	FTE			JEE 3.0	FALSE	
50dc2348-887e-47bc-903a-24824aa831fd	JEE3.R1.2.2	SPAR2.C7.2.3	HEPR.ACM.5.3.4	Establish 24/7 PHEOC point of contact to guide response	Employees to staff PHEOC 24 hours a day	Annual salary 2 (mid) plus overhead (60.0%)	per year	Annual salaries for 5 individuals to fully staff 1 EOC 24 hours per day	National	Health emergency corps	Recurring	5	FTE			JEE 3.0	FALSE	
fcbaab14-58a6-433c-8510-8aa193705aba	JEE3.R1.2.2	SPAR2.C7.2.3	HEPR.ACM.5.3.4	Establish 24/7 PHEOC point of contact to guide response	Manager to oversee PHEOC staff members	Annual salary 3 (high) plus overhead (60.0%)	per year	Annual salary for a director/manager to oversee PHEOC staff members	National	Health emergency corps	Recurring	1	FTE			JEE 3.0	FALSE	
495b7f7b-5213-40be-a933-0125d48cc412	JEE3.R1.2.2	SPAR2.C7.2.3	HEPR.ACM.5.3.4	Establish 24/7 PHEOC point of contact to guide response	Support staff for PHEOC	Annual salary 1 (low) plus overhead (60.0%)	per year	"Annual salary for one administrative assistant, one driver, and one janitor to support PHEOC"	National	Health emergency corps	Recurring	3	FTE			JEE 3.0	FALSE	
a0211320-7edb-4458-a302-28c956b16254	JEE3.R1.2.2	SPAR2.C7.2.3	HEPR.ACM.5.3.4	Establish 24/7 PHEOC point of contact to guide response	Support staff for PHEOC	Vehicle	per year	Designated vehicle for use by PHEOC driver	National	Health emergency corps	One-time	1	vehicle			JEE 3.0	FALSE	
595b7f7b-5213-40be-a933-0125d48cc412	JEE3.R1.2.2	SPAR2.C7.2.3	HEPR.ACM.5.3.4	Establish 24/7 PHEOC point of contact to guide response	Internet and telephone access for 24/7 PHEOC point of contact to guide response	Office broadband internet and cellular data plan	per year	Broadband internet access for 24/7 PHEOC point of contact to guide response	National	Health emergency corps	Recurring	1	plan			JEE 3.0	FALSE	
